,name,speciality,vegan,vegetarian,lat,long
7679,Le Soleil du Portugal,portuguese,0,0,48.5930298,2.3019404
7680,Le Bec Fin - chez Saïd,arab,0,0,48.8698058,2.3558532
7681,La Pizza qui Fume,pizza,0,0,48.8724058,2.3573906
7682,Les Saveurs du Monde,african,0,0,48.8724331,2.357747
7683,Rococo,kebab,0,0,48.8693501,2.3559176
7684,Chez Domi,chinese,0,0,48.8699639,2.3559456
7685,Maison,burger,0,0,48.8698356,2.356205
7686,El Nopal,mexican,0,0,48.882009,2.3365119
7687,Le Mazenay,na,0,0,48.8636347,2.353333
7688,Banh Mila,na,0,0,48.884708,2.3247276
7689,La Parisienne,na,0,0,48.8232843,2.309042
7690,Kokoya,japanese,0,0,48.8832671,2.3234818
7691,Pur Sang,na,0,0,48.8405176,2.5060711
7692,L'Esprit Tchaï,indian;thai,0,0,48.8660383,2.3786155
7693,L'Orée du Bois,french,0,0,48.7881502,2.1788514
7694,Zicatela,mexican,0,0,48.8734583,2.3440632
7695,Chez David,na,0,0,48.8730373,2.3442623
7696,Makham Thaï Paris,thai,0,0,48.8730409,2.3439214
7697,Number Wok,wok,0,0,48.7676872,2.0780917
7698,The corner,tapas,0,0,48.8873825,2.1550246
7699,Les Vendanges,french,0,0,48.763076,2.3559934
7700,Les Embruns,french,0,0,48.7563445,2.3514829
7701,Le Grand Café,na,0,0,48.8496446,2.4176513
7702,Caldo Freddo,Italian,0,0,48.8640265,2.3466217
7703,Chez Bruno,french,0,0,48.8328709,2.3865185
7704,Koto-Koto,bento,0,0,48.8460488,2.3793967
7705,Resto du Cœur Saint-Roch,na,0,0,48.865759,2.3323795
7706,La Fabrique Utile,na,0,0,48.8616788,2.4424223
7707,Gangnam Grillades,na,0,0,48.8629692,2.4412733
7708,L'Improbable,na,0,0,48.8581989,2.3573275
7709,Marie Edith,na,0,0,48.8486896,2.3012383
7710,Le Sept Quinze,na,0,0,48.8489206,2.3034387
7711,Café de l'Empire,na,0,0,48.8582538,2.3284638
7712,Café Rosa,na,0,0,48.8978088,2.3757137
7713,Thaï Basilic,thai,0,0,48.8979453,2.3750027
7714,À Coté,french;pizza,0,0,48.882567,2.1384334
7715,L'Inattendu,na,0,0,49.1545071,1.7851075
7716,,na,0,0,49.1208829,1.7579129
7717,Le P'tit Bouchon,na,0,0,49.1550612,1.7865213
7718,Le Relais du 15ème,persian,0,0,48.8464939,2.2868334
7719,Rapido Pizza,na,0,0,48.9052686,2.1451152
7720,Le Darling,french,0,0,48.7983388,2.2873
7721,Lotus Viet Nam,vietnamese,0,0,48.8739362,2.3876785
7722,L'Auberge,na,0,0,48.6013348,2.3600634
7723,Red d'Hippo,fast_food,0,0,48.8448478,2.3760918
7724,Vertigo,fusion,0,0,48.8920405,2.4089244
7725,,na,0,0,48.6856824,2.3466148
7726,,na,0,0,48.6856549,2.3462549
7727,Les Rupins,pasta;coffee_shop;local;french,0,0,48.8719119,2.3597135
7728,Soon,korean,0,0,48.8708722,2.3116345
7729,Eat' Sushi,sushi,0,0,48.8622717,2.4434855
7730,Sushi Bar 123,sushi,0,0,48.862065,2.443917
7731,Just Be Sushi,sushi,0,0,48.863891,2.4430244
7732,Restaurant Pompéi,italian,0,0,48.7431659,2.388459
7733,Hoummos,lebanese,0,0,48.9122401,2.2723996
7734,Étoile du Liban,lebanese,0,1,48.9128921,2.2726191
7735,Sizin,turkish,0,0,48.8778223,2.3372674
7736,Pho Quynh,vietnamese,0,0,48.8382125,2.653827
7737,Le Courtois,na,0,0,48.891587,2.4167157
7738,La Petite Cuisine de Sandrine,na,0,1,48.827962,2.3732954
7739,Dans la Cuisine,french,0,1,48.8269114,2.3805971
7740,Le Chant des Oliviers,na,0,0,48.8928236,2.3429978
7741,Le 7ème B'art,brasserie,0,0,48.870237,2.335823
7742,Le Bouquet du Nord,french,0,0,48.880771,2.3525636
7743,Le Centre Chez Tonton,na,0,0,48.6794489,2.3467674
7744,Fichon,seafood,0,0,48.890949,2.3450954
7745,Restaurant scolaire,na,0,0,48.5104606,2.6817284
7746,Le Phare Saint-Louis,na,0,0,48.7393688,1.9120237
7747,Bekseju Village,korean,0,0,48.8377793,2.3555541
7748,Sarl Sushiki,japanese,0,0,49.2157432,2.5956655
7749,Wufu,chinese,0,0,49.2178158,2.5953146
7750,Dame Tartine,french,0,0,48.8593051,2.3517123
7751,La Machine à Coudes,na,0,0,48.8266313,2.2423416
7752,Bellota-Bellota,spanish,0,0,48.8259561,2.2453779
7753,The Guest,pizza,0,0,48.7672879,2.0798441
7754,Kamelo,na,0,0,48.8411896,2.3239458
7755,Stand,na,0,0,48.8408228,2.3250637
7756,Pizzeria Monte Cassino,pizza,0,0,48.7784589,2.3546675
7757,Modern bar,portuguese,0,0,48.7696422,2.3651512
7758,Pizza Hut,pizza,0,0,48.8282959,2.3729216
7759,Tsukizi,japanese,0,0,48.8531634,2.3339911
7760,Sous les Cerisiers,japanese,0,0,48.8439049,2.3282249
7761,Chez Hamadi,na,0,0,48.8513827,2.3445299
7762,Il Covo,na,0,0,48.8514712,2.344576
7763,Gomaya,japanese,0,0,48.8514275,2.3445594
7764,Grains Nobles et Plus...,na,0,0,48.8515082,2.3445985
7765,Green Rainbow,turkish,0,0,48.8384606,2.3563732
7766,Palais de la Chance,asian,0,0,48.6979983,2.2942399
7767,Pizza Delizia,pizza,0,0,48.8929244,2.4019361
7768,O' Neuf 1,kebab,0,0,48.6741796,2.3519111
7769,Yokoron,asian,0,0,48.8935452,2.4012607
7770,Green Chili's,na,0,0,48.8590529,2.4391432
7771,Khan's Food,indian,0,1,48.8575759,2.443896
7772,L'Arrosoir,na,0,0,48.7645407,2.3515425
7773,Monsieur Bleu,na,1,0,48.8641936,2.2969003
7774,Le Hide,na,0,0,48.8763156,2.2939102
7775,Au Père la Casquette,soup,0,0,48.8739788,2.2300317
7776,Aux Multiples Saveurs,na,0,0,48.8999871,2.3176367
7777,Bistrot de Lacaze,na,0,0,48.8153667,2.4608041
7778,O Casal do Corvo,portuguese,0,0,48.9248114,2.3870791
7779,Toyamawan,japanese,0,0,48.9194365,2.1880101
7780,Aloy Aloy,thai,1,0,48.8855448,2.3382875
7781,Crêperie de la Gare,pancake,0,0,48.9194391,2.1879363
7782,Nems & Sushi,asian,0,0,48.8384157,2.371456
7783,Sakura,asian,0,0,48.8389743,2.3706924
7784,Le Villargenne,french,0,0,49.184673,2.4269737
7785,,na,0,0,49.1940059,2.4253332
7786,Au Jardin Gourmand,french,0,0,48.8232989,2.2678338
7787,Harper's,na,0,1,48.8846296,2.314904
7788,Le Versigny,na,0,1,48.8953287,2.3432159
7789,Pizza Time's,pizza,0,0,48.8413424,2.790184
7790,Au rythme du temps,regional;french,0,0,48.9196238,2.1876921
7791,La Luna,italian_pizza,0,0,48.858971,2.9070483
7792,Fromagerie Danard,na,0,0,48.8631851,2.3408336
7793,Bobun,vietnamese,0,0,48.8649642,2.357088
7794,Le Coq Rico,french,0,0,48.8872161,2.3371921
7795,Philippe et Jean Pierre,na,0,0,48.8666946,2.302603
7796,Les Merveilles du Liban,lebanese,0,0,48.9238217,2.2077855
7797,Villa César,italian,0,0,48.9238565,2.2075077
7798,Le Monte Cassino,italian,0,0,48.8985845,2.2344531
7799,Alissa,lebanese,0,0,48.8986333,2.2346664
7800,Pasta Amore E Fantasia,italian,0,0,48.9014218,2.2442973
7801,Casa Corleone,pizza,0,0,48.9019828,2.2432559
7802,Eurasia,sushi,0,0,48.9032601,2.2426272
7803,,vietnamese,0,0,48.8931423,2.2458425
7804,Alfred's Café,french,0,0,48.8933303,2.2462585
7805,,kebab,0,0,48.907207,2.2411504
7806,La Diva,pizza,0,0,48.9071474,2.2432583
7807,Cappadoce,turkish,0,0,48.9071114,2.2437186
7808,Capriccio,italian,0,0,48.9070654,2.2439123
7809,Tokushima,japanese,0,0,48.9064381,2.2472315
7810,Sunshine Sushi,sushi,0,0,48.9063999,2.2475177
7811,Primus,french,0,0,48.9060457,2.2481761
7812,Paradise Sushi,sushi,0,0,48.900056,2.2297002
7813,Maison d'Alep,syrian,0,0,48.9084146,2.2843804
7814,La Petite Auberge,french,0,0,48.9156188,2.2768566
7815,Phare Saint-Louis,crepe,0,0,48.7147681,2.2488333
7816,Tokyo Sakura,japanese,0,0,48.9125299,2.2848131
7817,Les Saveurs du Bonheur,asian,0,0,48.9122587,2.2845355
7818,Côté Bac,na,0,0,48.9127066,2.2793493
7819,Sakula,japanese,0,0,48.9013891,2.2637615
7820,Au Vent du Large,crepe,0,0,48.8933618,2.2527049
7821,Barto,italian,0,0,48.8450138,2.4356466
7822,Absolu,na,0,0,48.8450019,2.435786
7823,Vincennes Food,na,0,0,48.8449942,2.4358813
7824,Palais Marocain,couscous,0,0,48.717848,2.2489998
7825,Le Chefson,french,0,0,48.9177333,2.2761656
7826,Navrang,indian,0,0,48.917296,2.2770044
7827,La Ferme de Bouffémont,fine_dining;french,0,0,49.0429822,2.2985235
7828,Kim Lien,vietnamese,0,0,48.8502498,2.3490128
7829,Le Tigre qui pleure,thai,0,0,48.8297615,2.3714924
7830,Vila Real,portuguese,0,0,48.8306994,2.3735231
7831,Caminito Cabaret,na,0,0,48.8269259,2.3744389
7832,L'Étoile d'or,chinese,0,0,48.8254342,2.2157146
7833,Planet Sushi,sushi,0,0,48.9137859,2.273447
7834,,japanese,0,0,48.9052263,2.3101688
7835,,chinese,0,0,48.9031474,2.3134616
7836,Namaste Himalaya,indian,0,0,48.8804528,2.4210803
7837,L’Insolite,na,0,0,48.8950902,2.3405632
7838,Aux Trois Marchés,arab,0,0,48.8866891,2.3122645
7839,Lao Wasana,lao,0,0,48.8257,2.3717619
7840,Les Saveurs de Saïgon,asian,0,0,48.8261211,2.3716861
7841,Il Nove,italian,0,0,48.9037637,2.2338539
7842,Sense Eat,italian,1,0,48.854245,2.3382546
7843,Ristorante de Luca,na,0,0,48.8780306,2.2871881
7844,Lou Bistrot,na,0,0,48.8780325,2.2874339
7845,Kashmir House,indian,0,0,48.877062,2.3522139
7846,Le Bonheur de Torcy,asian,0,0,48.8410327,2.6534102
7847,Traiteur Express Tolbiac,chinese,0,0,48.8271176,2.3679957
7848,Les saveurs d'afrique,na,0,0,48.7680882,2.0778735
7849,Royal Tandoori,indian,0,0,48.840259,2.3988654
7850,Cinco Bodega,pizza,0,0,48.8731954,2.3522474
7851,Crêperie Beaubourg,crepe,0,0,48.8591937,2.351608
7852,Le Jardin de Thé,na,0,0,48.8594541,2.3518372
7853,Pizzeria Maestro,pizza,0,0,49.2058455,2.587703
7854,Taj Mahal,indian,0,0,48.5325589,2.6563614
7855,Crêperie,crepe,0,0,48.9672339,1.9333188
7856,Rest'Orange,pizza,0,0,48.9672568,1.9334153
7857,Akoya,japanese,0,0,48.5360043,2.6598778
7858,Pane e Vino,italian_pizza;pizza,0,0,48.9014291,2.3056759
7859,Le Sicilien,italian_pizza;italian,0,0,48.9029505,2.304064
7860,Chez Nous,na,0,0,49.2048328,2.5844691
7861,Casa Italiana,italian,0,0,48.9875959,2.2980526
7862,Le Jardin de Savigny,french,0,0,48.68702,2.3410469
7863,La Loggia,italian,0,0,48.9022518,2.3176055
7864,L'Écailler de l'Ébéniste,na,0,0,48.8863615,2.3176566
7865,Masala,indian,0,0,48.8682017,2.4181848
7866,L'Amandine,na,0,0,48.8682811,2.4191129
7867,La Toscana,na,0,0,48.8678594,2.4192094
7868,Madame Gen,na,0,0,48.867967,2.4188259
7869,Gabriela,brazilian,0,0,48.8770327,2.3404516
7870,,japanese,0,0,48.5476307,2.6488817
7871,Sakura Sushi,japanese,0,0,48.5468672,2.6502389
7872,Pizza Hut,pizza,0,0,48.5461196,2.6510516
7873,Les Aventuriers,na,0,0,49.0454222,2.3480749
7874,Restaurant Berfin,turkish,0,0,48.9015158,2.3166783
7875,Asian Food by baze,asian,0,0,48.9007172,2.3154397
7876,Corner Grill,burger,0,0,48.9006148,2.3152224
7877,Maililai,na,0,0,48.9023378,2.317808
7878,La Loggia,italian,0,0,48.9022792,2.3176375
7879,Brasao,na,0,0,48.9005334,2.3158033
7880,La Grange,na,0,0,48.815375,2.3440726
7881,Midi Thaï,thai,0,0,48.8830175,2.3184119
7882,Le Bahia des Lilas,na,0,0,48.8765125,2.4130164
7883,Ember Grill,burger,0,0,48.8763819,2.4148653
7884,Brasserie le Jockey,na,0,0,48.8763574,2.4136134
7885,Spezia Piadina,italian,0,0,48.8731255,2.326105
7886,O Hanami,japanese_and_chinese,0,0,48.7043431,2.3401148
7887,Gegeor,na,0,0,48.8800577,2.3310785
7888,La pointe du Grouin,na,0,0,48.8794535,2.3524103
7889,Blueberry,sushi,0,0,48.8527567,2.3314219
7890,Casa Nostra,italian,0,0,48.7073947,2.3301425
7891,Chez Marilyne,crepe,0,0,48.7071977,2.3302617
7892,Le Roi des Gambas,na,0,0,48.9728784,2.4219399
7893,La Paillote d'Asie,vietnamese,0,0,48.8239235,2.3735633
7894,La Rotonde de la Muette,na,0,0,48.8583844,2.273072
7895,Pedra Alta Valenton,portuguese,0,0,48.7516769,2.4540028
7896,Au Petit Creux,couscous,0,0,48.8325501,2.3707432
7897,Tempero,na,0,0,48.833039,2.3694174
7898,Brasserie de l'Esplanade,na,0,0,48.8413156,2.4327998
7899,,indian,0,0,48.7489718,1.9242736
7900,Why Not,asian,0,0,48.7395367,1.912147
7901,La Vallée,na,0,0,48.7354907,2.237562
7902,Les Cocottes,na,0,0,48.8583735,2.3018836
7903,Restaurant Jamuna,indian,0,0,48.8292411,2.3723576
7904,Chez Lo,asian,0,0,48.8288241,2.3727469
7905,Serda,na,0,0,48.8617469,2.3515904
7906,Elysees Bonheur,na,0,0,48.8723628,2.3028314
7907,L'Hostellerie du Nord,na,0,0,49.0711345,2.1765225
7908,Taj Mahal,indian,0,0,48.8705449,2.2257766
7909,Chinatown Olympiades,na,0,0,48.8234961,2.3658266
7910,La Tables des Anges,french,0,0,48.8810846,2.340214
7911,James Bun,na,0,0,48.8834853,2.3262233
7912,Le Bouclier de Bacchus,french,0,0,48.8768607,2.3377035
7913,Eggs & Co.,na,0,0,48.8531121,2.3315131
7914,Le Dépanneur,na,0,0,48.8823743,2.3334126
7915,Sakura,na,0,0,48.8462492,2.4383526
7916,Luz Verde,mexican,0,0,48.8803888,2.3376295
7917,Restaurant Spring,french,0,0,48.8610288,2.3419922
7918,Aux saveurs du Liban,lebanese,0,0,48.9147471,2.3831962
7919,Restaurant japonais Kanaco,japanese,0,0,48.8252236,2.3721809
7920,Baïli,na,0,0,48.8590777,2.4057411
7921,Antalya,na,0,0,48.879045,2.3571243
7922,Alliance,na,0,0,48.8499232,2.3533019
7923,Chez Mme Chau,vietnamese,0,0,48.7485498,2.3042334
7924,Le Pressoir,na,0,0,48.7486725,2.3042743
7925,Bistro Valentin,na,0,0,48.7481193,2.3041442
7926,Le P'tit Saladier,na,0,0,48.8276864,2.3738758
7927,Le Cristal,vietnamese,0,0,48.8287127,2.3725943
7928,Chez Long,na,0,0,48.8355182,2.4018066
7929,Côté Sushi,japanese,0,0,48.8701799,2.2268456
7930,Les Fous de la Quille,coffee_shop,0,0,48.8697563,2.2260821
7931,Pizza Rossi,pizza,0,0,48.8688756,2.3530217
7932,Cuisine et Dépendances,na,0,0,48.8694568,2.3508619
7933,B&M,burger,0,0,48.8646044,2.3752413
7934,Aux Verres de Contact,na,0,0,48.8500654,2.3497571
7935,Da Zavola,italian_pizza;pasta,0,0,48.8501022,2.3505617
7936,Lhassa,asian,0,0,48.8489044,2.3487169
7937,Pema Thang,asian;tibetan,0,0,48.8488558,2.3487094
7938,Feng's Sushi Bar,sushi,0,0,48.828449,2.3731477
7939,Noodle Bar,asian,0,0,48.8239899,2.3679972
7940,Compose,na,0,0,48.8715472,2.3065686
7941,Les Rives,coffee_shop,0,0,48.8683919,2.2267087
7942,Chang Thai,thai,0,0,48.8685823,2.2267824
7943,Yamato,japanese,0,0,48.8686228,2.226687
7944,L'Anthracite,na,0,0,48.8284835,2.3510057
7945,Les Amis de Messina,italian,0,0,48.8498128,2.3855007
7946,L'Atelier A,na,0,0,48.9115653,2.2230175
7947,O'Tacos,na,0,0,48.9113921,2.2226047
7948,Chinatown Olympiades,chinese,0,0,48.8234421,2.366094
7949,Mets de l'Est,chinese,0,0,48.8257975,2.3740606
7950,New Sushi Paris,sushi,0,0,48.8751886,2.3512649
7951,TRI ANN,na,0,0,49.0643281,2.595809
7952,La Tour Maubourg,french,0,0,48.8582476,2.3098314
7953,Le Comptoir du Houmous,lebanese,0,0,48.8299152,2.354007
7954,La Table d’Hami,korean,0,0,48.8414393,2.3554283
7955,Yamato,japanese,0,0,48.8406066,2.3332596
7956,Mian Fan,asian,0,0,48.8412272,2.3312959
7957,Le Bistrot des Campagnes,na,0,0,48.8409763,2.3307069
7958,Chez Papa,na,0,0,48.8408746,2.3323597
7959,Montée,french,0,0,48.8407951,2.3306986
7960,Au Bretzel,na,0,0,48.8411275,2.3312092
7961,Il Barone,italian,0,0,48.8408966,2.3308748
7962,Sun Restaurant Buffet Wok,chinese,0,0,48.952961,2.3364314
7963,Abri Soba,na,0,0,48.8749392,2.3444512
7964,Mongoo,salad,0,0,48.8747375,2.3481435
7965,Sushi House,sushi,0,0,48.8747821,2.347944
7966,La Chope des Puces,regional,0,0,48.9028669,2.3408201
7967,Le Voltaire,regional,0,0,48.9024878,2.3421237
7968,Le Biron,na,0,0,48.9026765,2.3416623
7969,Brasserie Biron,regional,0,0,48.9043395,2.3439181
7970,La Cigale,regional,0,0,48.9036872,2.3438993
7971,Le Patay's,na,0,0,48.8254487,2.3749613
7972,L'As du Fallafel,falafel,0,0,48.857415,2.3590682
7973,Lucania,italian,0,0,48.8908694,2.317946
7974,Ma Cocotte,regional,0,0,48.903739,2.339322
7975,Le P'Tit Landais,regional,0,0,48.904081,2.3388169
7976,Une Affaire de Famille,regional,0,0,48.9042243,2.3389845
7977,Au Petit Navire,regional,0,0,48.9031118,2.3403525
7978,Les Gastropodes,regional,0,0,48.9013592,2.3408549
7979,La Marguarita,regional,0,0,48.9041361,2.3387757
7980,Comptoir Tempero,french,0,0,48.8333023,2.3624138
7981,Palace du Liban,na,0,0,48.8324569,2.3599218
7982,L'Annexe,na,0,0,48.9306164,2.0398786
7983,Long Fa,asian,0,0,48.9307527,2.0405825
7984,Palais de l'Inde,indian,0,0,48.9307506,2.0406887
7985,Traiteur Le Délice,asian,0,0,48.9288668,2.0435539
7986,Restaurant Zo,na,0,0,48.8710653,2.3182474
7987,O'Pecador,na,0,0,48.8902943,2.3550888
7988,Bo Sushi,sushi,0,0,48.8977433,2.3739488
7989,Thai Viet Gourmet,thai;vietnamese,1,0,48.8280936,2.3719228
7990,Cantinella,italian,0,0,48.8369437,2.3383203
7991,Cochinous,na,0,0,48.8371652,2.3384766
7992,Loulou Pizza,pizza,0,0,48.788416,2.461868
7993,Le Maloney (Café le Baron),african,0,0,48.790846,2.4649194
7994,Sec,na,0,0,48.8933413,2.3375823
7995,Les Trublions,french,0,0,48.8480246,2.3484541
7996,Le Comptoir Saint-Honoré,na,0,0,48.8609826,2.3446405
7997,Cucuzza Ristorante,pizza,0,0,48.8879392,2.318681
7998,Maloya,reunion_island,0,0,48.8721554,2.3626852
7999,Richer,french,0,0,48.8741138,2.3477501
8000,Bistrot Cézanne,na,0,0,48.8741752,2.3098729
8001,Il Caffè,italian,0,0,48.8736902,2.3098547
8002,Le relais Haussmann,na,0,0,48.8753179,2.3122819
8003,www.jour.fr,na,0,0,48.875012,2.3127986
8004,L'officiel,na,0,0,48.8752255,2.3094084
8005,Restaurant 154,na,0,0,48.8752832,2.3112651
8006,Traiteur Café,na,0,0,48.8753348,2.3125008
8007,So Nat Saint-Lazare,na,0,0,48.8757253,2.3221427
8008,L'abordage,na,0,0,48.8759466,2.3213289
8009,Tandor,indian,0,0,48.8755346,2.3171544
8010,Auberge Saint-Augustin,na,0,0,48.8754613,2.3176534
8011,Tuktuk,thai,0,0,48.8754901,2.3178685
8012,Dindon Dandy,french,0,0,48.8745391,2.3548198
8013,La Mama,italian,0,0,48.861601,2.2229074
8014,La Table,french,0,0,48.862637,2.2233551
8015,La Tentation,french,0,0,48.8623412,2.2223356
8016,Yo !,thai;french,0,0,48.8697216,2.3340722
8017,Miyajima,chinese,0,0,48.8372653,2.7070214
8018,Barista & Baker,italian,0,0,48.8744929,2.3481094
8019,Barak,kebab,0,0,48.8754759,2.3482922
8020,NeoBento,na,1,0,48.875191,2.3482375
8021,Pinson Poissonnière,na,0,0,48.8750657,2.3482122
8022,Casa Botticeli,italian,0,0,48.856186,2.395068
8023,Wunderbar,german,0,0,48.8702762,2.3639743
8024,Villa d'or,chinese,0,0,48.596412,2.5920096
8025,Le petit Cambodge,asian,0,0,48.8691153,2.3634993
8026,Flunch,na,0,0,48.5873387,2.598194
8027,Pizza Paï,pizza,0,0,48.587871,2.5985051
8028,Indiana Royal Kashmir,pakistani;indian,0,0,48.849078,2.4266408
8029,Le MIM,french,0,0,48.8498405,2.4265496
8030,Mamaju,na,0,0,48.8490124,2.4266079
8031,Le Gimonde,na,0,0,48.8510487,2.4243991
8032,Adega Machado,portuguese,0,0,48.8494567,2.4263571
8033,Hardware Société,french;spanish,0,0,48.8868808,2.3445853
8034,O Bistrot,french,0,0,48.8080827,2.4713624
8035,Les Bottes de 7 Lieues,regional,0,0,48.8326318,2.3708524
8036,Le Consulat,na,0,0,48.8870529,2.3398132
8037,Le Mandarin,chinese,0,0,48.9310432,2.0396927
8038,Le bistrot champenois,na,0,0,48.8455408,2.3828964
8039,Restaurant Noisette,french,0,0,48.8453018,2.3830897
8040,Virtus,na,0,0,48.8456066,2.3828455
8041,Konfusius,thai,0,0,48.8430155,2.6454421
8042,Auberge de Clichy,na,0,0,48.899742,2.3048294
8043,Casa Luna,italian,0,0,48.9102176,2.3083771
8044,Nolita Caffe,italian,0,0,48.8988994,2.3033092
8045,Cantine Maurice Rondeau,na,0,0,48.8409541,2.7047415
8046,Pépone,italian;pizza,0,0,48.8534879,2.3379911
8047,Glozaria,brazilian;portuguese,0,0,48.8535783,2.3380145
8048,Agora Restaurant,turkish,0,0,48.6552579,2.3864162
8049,restaurant kebab,turkish,0,0,48.6474326,2.3947802
8050,Le Royal de Vigneux,chinese,0,0,48.7202177,2.439944
8051,Au Bistrot,bar,0,0,48.8392459,2.7108415
8052,Thai Wok,thai,0,0,48.912496,2.3584524
8053,Beity,lebanese,0,1,48.8900898,2.2893763
8054,Brasserie Le Cep,na,0,0,48.9293392,2.0413372
8055,Plancha de Poissy,asian,0,0,48.9292622,2.0414395
8056,Au Bois Dorée,na,0,0,48.8359086,2.404928
8057,Chez Ma Belle Mère,brasserie,0,0,48.8367026,2.4041045
8058,Ayama,japanese,0,0,48.8365453,2.4045234
8059,Phou Khet,asian,0,0,48.8372447,2.4038624
8060,Au Tramway,brasserie,0,0,48.8374545,2.4020637
8061,La Patte de Velour,pizza,0,0,48.8385025,2.3993613
8062,Yaki-Kochi,japanese,0,0,48.8736539,2.3150704
8063,Rice & Fish,sushi;japanese,0,0,48.8652584,2.3512627
8064,Chez Foucher Mère & Fille,local,0,0,48.8946292,2.3530932
8065,L'Abreuvoir,french,0,0,48.5396603,2.6583808
8066,Le Sagittaire,na,0,0,48.8901847,2.3364987
8067,Au Bougnat,na,0,0,48.8542832,2.3501471
8068,Bonjour Viêt Nam,vietnamese,0,0,48.8451296,2.3494678
8069,Kokoro,japanese,0,0,48.846231,2.352434
8070,La Ferrandaise,na,0,0,48.8490587,2.3398536
8071,Tabac des Écoles,coffee_shop,0,0,48.8761783,2.2231801
8072,Le 52,french,0,1,48.872077,2.3540769
8073,Urfa Dürüm,turkish;mediterranean;kebab,0,0,48.8723327,2.3542343
8074,1000 & 1 Délices,moroccan,0,0,48.8795445,2.3434914
8075,Hoki Sushi,japanese,0,0,48.8652528,2.3524058
8076,Hank Pizza,pizza;vegan,0,0,48.8637355,2.3572152
8077,Brasserie Boulogne-Billancourt,na,0,0,48.8318345,2.2383104
8078,Restaurant Guy Savoy,na,0,0,48.8565393,2.3395348
8079,Variez vos Plaisirs,french,0,0,48.5883506,2.2460005
8080,Pizzeria Neromora,italian,0,0,48.8405956,2.361912
8081,Mozz Art,pizza,0,0,48.8938665,2.2919199
8082,Relais Odéon,french;regional;coffee_shop,0,0,48.8527054,2.3391735
8083,Cerido,italian,0,0,48.8702985,2.3609333
8084,Le Jardin de l'Inde,indian,0,0,48.8645254,2.3494445
8085,Le Layon,na,0,0,48.834624,2.3214538
8086,L'Atelier B,na,0,0,48.8349314,2.3207925
8087,Giulia,na,0,0,48.834555,2.3216633
8088,Chez Mama D,Congo,0,0,48.8877985,2.3517885
8089,Gwenn Ha Du,crepe;pancake,0,0,48.7936079,2.3363503
8090,Le Bouquet,brasserie,0,0,48.8341076,2.3289694
8091,Ayothaya,thai,0,0,48.8491263,2.2951796
8092,Café de France,na,0,0,48.9149724,2.3582513
8093,La Sirène,na,0,0,48.9103477,2.3586041
8094,Le Garage,na,0,0,48.9095739,2.3586733
8095,Le Rendez-vous de la Presse,na,0,0,48.91172,2.3585039
8096,Plaisir Huit,asian,0,0,48.8234628,2.3685255
8097,Pizzeria Bella Italia,pizza,0,0,48.900651,2.3933969
8098,Cirta,algerian,0,0,48.9011047,2.39429
8099,L'Argument,french,0,0,48.8407212,2.2890751
8100,Jonque d'Or,chinese,0,0,48.860509,2.2806716
8101,Le Quartier Général,french,0,0,48.8508782,2.3460855
8102,La muraille de Jade,vietnamese,0,0,48.8533638,2.3386288
8103,Le Petit Bofinger,french,0,0,48.8537504,2.367932
8104,L'Orange Bleue,couscous,0,0,48.9010792,2.3902085
8105,Lella Meryam,tunisian,0,0,48.9013731,2.3930261
8106,Le Val de Grace,french,0,0,48.8412875,2.3390738
8107,Da Giovanni,italian,0,0,48.9672933,2.3059487
8108,Les Jardins Contini,italian;pizza,0,0,48.8298126,2.3288596
8109,Au Petit Sud Ouest,french,0,0,48.856921,2.3009577
8110,La Pizza,italian,0,0,48.8403371,2.3405311
8111,Chez Nathalie,french,0,0,48.8279393,2.3528606
8112,L'Avant Goût,french,0,0,48.8289636,2.3532228
8113,Invictus,french,0,0,48.8440867,2.3297565
8114,La Créole,regional,0,0,48.841291,2.3310493
8115,Paradis Marguerite,na,1,0,48.8543438,2.3427727
8116,Cot Cot Poulet,na,0,0,48.8807346,2.2368045
8117,L'Entrecôte,french,0,0,48.8695103,2.306366
8118,Mavrommatis,greek,0,0,48.840556,2.351187
8119,Les délices d'Aphrodite,greek,0,0,48.8402163,2.3510623
8120,Le Galibot,french,0,0,48.8675965,2.3420376
8121,Obrigado,brazilian,0,0,48.853561,2.4119591
8122,Chez Clément,french,0,0,48.8716853,2.1235118
8123,Maison St Ouen,na,0,0,48.9028583,2.3411202
